dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
,,,,,,,,24.07516148,10.17028773,34.24544921
402.1014167,,,,,,278.341955,,12747.12057,8469.119638,21216.24021
250.5735,,,,,,231.818162,,5279.99503,8847.539761,14127.53479
,,,,,,,,143.7285424,1588.513716,1732.242259
303.4346154,,,,,,244.475703,,3657.177573,7561.291442,11218.46902
223.9530625,,,,,,229.885677,,2540.900671,6693.529224,9234.429895
221.3579231,,,,,,282.163014,,859.5755974,7982.904471,8842.480068
250.6898333,,,,,,253.140091,,3896.778057,7337.317709,11234.09577
27.35633333,,,,,,,,379.4389454,12358.76296,12738.2019
361.1031818,,,,,,241.086111,,2951.029556,12504.04269,15455.07225
280.14525,,,,,,233.298258,,4190.127191,6935.965048,11126.09224
259.4638182,,,,,,259.369602,,6038.561553,7104.146249,13142.7078
303.4355833,,,,,,265.533914,,5720.863667,6319.522683,12040.38635
250.6313846,,,,,,294.365686,,8045.093641,5622.505086,13667.59873
345.0109167,,,,,,287.06288,,4010.500504,12374.94689,16385.44739
315.524,,,,,,212.420782,,70.69078063,6089.864199,6160.55498
230.8557778,,,,,,185.56315,,254.0129433,7964.788015,8218.800958
204.1084286,,,,,,181.6837867,,172.7746694,11359.25738,11532.03204
254.05325,,,,,,242.112681,,212.042736,8492.12635,8704.169086
378.9580833,,,,,,282.955681,,4263.772324,8292.503276,12556.2756
310.8050909,,,,,,240.469395,,2140.839594,9423.376445,11564.21604
303.5083333,,,,,,271.01518,,2703.471993,5308.947821,8012.419814
281.9293077,,,,,,265.339512,,2499.511954,7031.291021,9530.802975
227.7739091,,,,,,265.638619,,3659.155549,7484.714417,11143.86997
392.0632857,,,,,,237.022333,,936.9814752,7471.837709,8408.819184
283.4779167,,,,,,296.757706,,8586.416397,5888.997896,14475.41429
285.0075,,,,,,250.941629,,7122.312531,5544.677376,12666.98991
298.4748182,,,,,,251.17816,,6538.401039,8142.106314,14680.50735
302.5809091,,,,,,283.615213,,6398.200855,9613.197374,16011.39823
387.3991667,,,,,,263.668358,,9585.32838,6832.85177,16418.18015
285.15575,,,,,,257.612812,,4343.396226,10030.70159,14374.09782
343.5578182,,,,,,265.95562,,9606.270965,8540.841568,18147.11253
,,,,,,,,48.89748754,9.262694795,58.16018234
