dbreadtime,dbwritetime,tps,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
450.302625,1877.894375,39.99840006399744,68.61169364825,3580.3960396039606,8.727009999999995,3584.4145854145854,81.04001350666891,61.90556587314987,142.94557937981878
674.7962222222221,1314.2117777777778,39.99840006399744,89.56585047011112,3801.130890052356,9.554971428571433,3654.4385614385615,84.98229535513434,56.00916475734222,140.99146011247657
449.2910555555556,6507.541875,40.0,78.29638784637501,3898.620111731844,9.746505275498256,3366.326454033771,40296.89417977164,21167.126016166018,61464.02019593765
28.052,1034.6775555555555,40.0,4.563692538000001,3559.3880597014927,9.655908784495496,2836.124618204032,244.0630332229248,3427.1203452775267,3671.183378500451
382.1138823529411,1023.544875,40.0,86.84549438662502,3531.9,9.596099978452918,2901.249601699416,50951.35790605624,18283.7531745487,69235.11108060494
316.9304166666667,1158.5365555555554,40.00160006400256,68.09269467733334,3569.326409495549,9.017828048235817,3217.010618363523,37780.70676569003,25656.85954460132,63437.56631029136
493.1593749999999,1267.996875,40.00160006400256,76.68008049199999,3440.251724137931,10.742914999999998,3274.704295704296,107.26361198554272,69.69220006995452,176.95581205549726
569.1943333333334,1057.6103333333333,39.99840006399744,70.2550868547778,3802.5361344537814,10.49368499999998,3673.252747252747,99.83695980354663,55.43366679414665,155.27062659769328
369.4613783783784,1374.50875,40.0,87.709820092,3635.7463414634144,8.426571992889608,3343.726145038168,32882.55041326141,21036.14011529646,53918.69052855787
383.3214888888889,1003.4067777777776,39.99840006399744,58.13971517555555,3855.597678916828,8.633307954787787,3534.286713286713,31414.07012226766,28931.019450729666,60345.08957299732
401.9660256410256,912.110375,40.0,87.21533045037499,3502.1960784313724,9.73329848130841,3202.0941117262205,50676.71331180481,21916.980624327232,72593.69393613204
390.9941555555555,1041.0076666666666,40.0,58.683766716,4160.567669172932,9.301029173419774,3840.280719280719,31930.497303774715,22754.42656143468,54684.9238652094
643.524375,1226.231625,40.0,4.414332423125,3934.232075471698,9.61769714285714,3686.017982017982,57.145997032804,11.73141381394582,68.87741084674983
503.6363333333333,818.836,40.0,73.46056553744444,3531.7913533834585,8.364306775407785,3472.4475524475524,99.79813558937605,68.8153507677652,168.61348635714123
391.8014054054055,1049.46625,40.0,72.38235783475001,3876.608695652174,8.3443671166633,3226.3299270072994,30940.708989805375,19156.464318813716,50097.173308619094
393.1870444444444,1122.5893333333331,40.0,4.522806728333332,3381.4503311258277,9.305574299065391,2670.0163072067335,29395.83291595713,21806.430932585394,51202.26384854252
559.2180277777777,1167.9325,40.0,93.089692858875,4976.064748201439,9.85884922309611,3277.0648672181105,41517.59288954048,19826.7283639529,61344.32125349338
285.76532,851.6261111111112,40.00160006400256,81.74581354866667,4058.87707641196,8.602776500000003,3229.3222570532917,9384.433379968728,20366.57476750885,29751.008147477572
597.1113,1832.0996,49.99750012499375,98.6415119116,6405.341085271318,9.45807076923078,5859.661338661339,4517.495809998773,144.1564812165311,4661.652291215305
579.5101000000001,1232.489,49.99750012499375,110.4064526778,5783.903921568627,9.019028609895644,5779.931068931069,4974.2095195228985,169.6185439405874,5143.828063463486
375.82161904761904,1109.02,50.0,122.33591984,8830.92,9.560292307692327,4406.3399323998065,23963.467005383172,12781.306074719248,36744.77308010242
301.90857500000004,1149.718,50.0,115.59318651179998,9565.217391304348,8.499555252918304,3694.458179905313,24606.517651974096,19987.069145602673,44593.58679757677
376.4573111111111,1220.7138,49.99750012499375,115.0799279756,9302.5,10.503300162866465,4291.683477425552,31081.10319993453,16137.899991816024,47219.003191750555
321.5302619047619,1232.97,50.0,181.18992887519997,8264.291139240506,9.56412533333336,4367.88739172281,41803.20956318828,16950.341834854873,58753.55139804315
579.2663,1083.6678,50.0,131.2206332614,6502.245173745174,8.459919999999995,6329.4375624375625,4582.100114476012,133.4998438963472,4715.59995837236
487.6191,1714.4078000000002,50.00250012500625,8.056936656600001,6571.914814814815,9.198528076923084,6337.7442557442555,4544.018012063125,130.40155333388415,4674.419565397009
369.60857142857145,1111.7364,50.00250012500625,152.959593023,9091.61971830986,9.59108274111674,4521.123611781748,18919.23898667209,12343.819310204495,31263.05829687659
349.0819069767441,1169.6192,49.99750012499375,128.22540787179997,7880.17,9.505199934015176,4103.902189781022,28161.78450491616,16288.80910611562,44450.593611031785
417.0918536585366,1311.364,50.00250012500625,189.11866375039995,8726.402985074626,9.311705592105277,4182.200775945684,26892.229038854806,12186.462167689162,39078.69120654397
452.5974772727273,1598.6384,49.99750012499375,125.91081440719998,8310.861386138615,9.423341360234287,4259.528564570332,40310.498852861754,16650.031470164253,56960.53032302601
560.473,2486.3322,50.0,124.4495950766,6032.54,8.270319615384611,5545.891108891109,4489.946012019966,139.77793623306508,4629.72394825303
426.2991,1684.7076000000002,50.0,112.6035979056,6150.399246704332,8.381398928571443,5883.433566433567,4628.34016608851,148.44949017134448,4776.789656259855
332.27869767441865,1591.6212,50.0,131.73408567159998,8408.860465116279,10.331734673698076,4365.520175012153,23031.98986783241,13104.59011705105,36136.57998488346
422.0687209302326,1152.2694,50.0,142.81228876659998,8648.057971014492,11.316958488018908,3754.6112572330353,20863.900192097164,13686.530477351123,34550.43066944829
446.8499047619048,1457.0778000000005,50.00250012500625,124.01092923320002,9062.982142857143,9.84448589951374,4349.823866348449,41408.07138346202,12837.14629127875,54245.217674740765
329.0272093023256,1136.4664,50.0,144.519979067,9182.264705882351,9.21382057493538,4372.2725518572115,38664.23662607315,19831.30365759405,58495.5402836672
61.25258620689655,7298.276666666666,50.0,248.17154099233335,3297.901639344262,8.752340785760806,191.4199522102748,10627.405796249486,6255.058491564282,16882.464287813767
126.17830069930072,405.3820857142858,50.00250012500625,31.97489998334286,19219.333333333332,8.153599090909086,11671.094905094906,9368.476257637083,6481.199888591932,15849.676146229014
240.47348437500003,884.6745000000001,30.024249393765157,86.46258479210002,4419.333333333333,9.045326925130857,6818.612615955473,18928.394896353104,13361.421251800006,32289.81614815311
102.15207913669065,395.379205882353,50.025012506253134,49.632630939882354,13570.6,8.510859863013717,9877.92907092907,8377.952755905511,6779.9601283915945,15157.912884297106
244.04649999999992,1680.301222222222,40.025,78.11178078911112,14337.27843137255,9.374073646578124,2751.707897240723,25106.524752918027,12890.579580519654,37997.10433343768
135.36621126760565,424.1704571428571,50.0,32.26613139848572,17312.0,8.768668051948055,11169.16883116883,7901.022919908041,6373.290295613404,14274.313215521446
241.9027260273972,1246.1762,50.0,132.5470377672,19224.25,9.00382705794239,10595.923826173826,19172.364946794645,11648.822002878414,30821.18694967306
132.39670491803264,551.5044,64.33764395547836,54.12874586286668,11726.0,8.936991538461571,10191.63036963037,10666.821944073128,7450.574526403911,18117.39647047704
181.1092111111111,1406.6787142857142,32.06791606599391,97.21432488185714,7911.666666666667,8.739826681551762,6657.122533272143,13343.481982367544,6387.965419840794,19731.447402208338
108.02563380281688,395.1429428571428,50.0,32.20816069345714,19549.833333333332,8.601467012986975,11654.89010989011,7877.361959551628,6320.336872071644,14197.698831623273
244.65025974025977,1232.461,50.0,117.2466580602,18771.0,10.02019142829811,10244.624386252046,15149.171702728969,7687.838607700986,22837.010310429956
113.9027463768116,380.2291470588236,41.15565067083711,47.611258630588225,16089.5,9.96038587500002,13058.084915084915,7920.32765554767,6399.420392713509,14319.748048261175
220.52668421052635,1248.6624000000002,50.0,137.8992105558,19333.14285714286,8.924933200636959,10412.875680580762,17905.403105963494,10344.128957607796,28249.532063571292
142.89220863309347,338.2383714285714,50.0,46.26229748688572,18840.733333333337,8.696803684210524,12946.776223776224,9523.286550816718,6479.036770109765,16002.323320926484
166.31410256410257,1496.873,49.99750012499375,137.6958547832,19353.846153846152,9.585775581906036,9366.764544205222,15122.019172816905,7527.821053708905,22649.84022652581
145.11951127819546,470.9648181818183,65.95000989250148,48.02179003218183,18160.0,9.619477260273968,11151.043956043955,7607.097901670598,6230.009654515014,13837.10755618561
252.52854794520536,1275.887,50.0,159.81112633380002,18906.28205128205,9.699494532958456,8889.60124164279,14686.109765849373,7191.07096599804,21877.180731847413
141.6777692307692,9995.118472222222,50.00250012500625,32.36582620254286,19316.4,8.52938454545458,11866.786213786214,7780.24829580906,6248.1616896710575,14028.40998548012
771.50925,2472.032375,40.0,76.76712332374998,3273.251336898396,11.554385714285708,3211.196803196803,109.6401702921794,67.97107365719951,177.6112439493789
351.5373333333334,879.7136666666668,39.99840006399744,77.83741421922223,4002.492424242424,9.999309285714292,3801.5414585414583,95.31374106433678,56.94003177124702,152.2537728355838
464.00528571428566,1027.507625,40.0,72.09384752662498,3213.7625,8.47463459244531,3029.1481662591686,41596.11231101512,20432.460403167748,62028.57271418287
179.83505555555556,1400.833,40.00160006400256,98.45075996855556,3495.0189393939395,8.227441999999982,3192.292807129217,384.7949803005983,11998.061328719436,12382.856309020031
463.9428611111111,1017.587875,40.0,4.53926097375,3712.510067114094,10.20656707428364,2786.597942386831,47190.00872112525,21885.999239696772,69076.00796082203
31.5885,1818.827888888889,40.0,4.453542894666667,3740.161194029851,8.264998076923048,3065.3523685918235,211.5738657284294,3498.9567565356133,3710.530622264043
980.052,1522.38225,40.0,70.75747473687501,3543.167330677291,9.448316428571427,3304.2007992007993,63.34125098970705,50.34697964696567,113.68823063667271
578.3282222222223,1127.5053333333333,40.0,98.5836133298889,3966.985267034991,9.72760855683269,3850.879120879121,96.49190340544564,66.9027638771268,163.39466728257244
434.2896111111111,1276.372125,40.0,75.891708895625,3991.0922330097087,9.227626804525976,3004.727996254682,32640.988634313548,20579.830416741836,53220.81905105538
311.62045454545455,883.0493333333335,40.00160006400256,80.15985495644446,3661.9587301587303,8.341422492937847,3271.748125,33512.949248985395,30705.99556503912,64218.944814024515
508.9550731707317,933.170375,39.99840006399744,85.58500932575001,2990.8211382113823,8.974397556008105,2417.652582159624,45087.9201224667,22818.92750245619,67906.84762492288
339.67771111111114,867.0592222222222,40.0,69.33956585622222,4139.48,8.450581995661606,3862.132867132867,51602.26113219869,27151.93257418065,78754.19370637933
519.4219999999999,1250.5736249999998,40.0,70.07097949900002,3637.658743633277,11.743887142857147,3596.36963036963,81.86772650467645,37.12606201956258,118.99378852423904
604.4556666666667,989.7215555555554,40.0,4.589336354111111,3331.9756554307114,8.819484285714289,3170.076923076923,87.44502910597626,58.03401204911157,145.47904115508783
515.2205000000001,1077.6345,40.0,70.70466591887501,3451.884393063584,9.03971099257001,3247.1283905967452,33272.09689349112,21319.75776627219,54591.85465976331
26.516,1176.663111111111,40.0,70.98425317566665,3661.393854748603,8.250413506604175,3052.5813953488373,244.27767354596625,3542.7558890973523,3787.033562643319
439.53430303030296,965.0765,40.0,76.547417138625,3401.9079754601225,9.888309224078762,2828.275290215589,50592.24021905602,20314.428922819883,70906.6691418759
335.61454545454546,839.7116666666666,39.99840006399744,63.09803413844443,3770.829431438127,9.00731392857142,2985.672571777642,16700.808180768596,24979.09450766947,41679.902688438066
561.7780909090908,2638.4873999999995,50.00250012500625,117.1548842656,6357.9822834645665,8.949151153846175,6225.748251748252,4598.215960484358,140.11796336049687,4738.333923844855
402.5737,1150.724,50.0,119.38490500740002,6112.478787878787,9.46198846153844,6164.793206793207,5012.454462659381,153.68852459016392,5166.142987249545
