period,gaslimit,transactionpool,connection,position,number,dbreadtime,dbwritetime,tps,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
6,15000000,2048 2048 3072 2048,tree,b,4,122.14803389830509,548.2095925925925,10.416666666666666,41.72550160555556,22481.666666666668,216.78568089157687,47990.96103896104,30417.82752640706,11713.000157654107,42130.82768406117
6,15000000,2048 2048 3072 2048,random,a,1,694.7942500000001,5852.6497500000005,41.66666666666666,121.510871679,6415.644970414201,214.44632697547655,6074.938061938062,107.02117430655714,56.43694738822349,163.45812169478063
6,15000000,2048 2048 3072 2048,random,a,2,271.21398412698414,2446.880142857143,20.83333333333333,11.679664341285717,14582.97342192691,243.81958929101148,15974.153897401731,60550.85452717589,12872.024127826142,73422.87865500203
6,15000000,2048 2048 3072 2048,random,a,4,106.6794827586207,1114.55825,83.17449315543233,155.52269485100004,21969.27659574468,222.5592082035864,6601.275902211874,52224.60044195488,16938.447505010536,69163.04794696541
6,15000000,2048 2048 3072 2048,random,b,1,537.8084999999999,1803.018,41.66666666666666,74.468393626375,7328.070796460177,233.3015622276024,7149.013986013986,98.68682849184242,49.92041384799045,148.60724233983288
6,15000000,2048 2048 3072 2048,random,b,2,212.2645384615384,1467.9989999999998,20.83333333333333,93.92380411537498,11098.333333333334,236.2864080221304,11423.853560682046,48481.81553074488,14017.611648058655,62499.42717880353
6,15000000,2048 2048 3072 2048,random,b,4,227.1910769230769,694.6406842105263,16.729401923881223,84.21155641226315,16591.0,210.9700672330099,34032.33966033966,38840.82881824895,15767.54655207694,54608.375370325884
6,15000000,5120 2048 3072 2048,ring,a,1,425.2548974358974,1157.2089999999998,41.664930627890506,5.361669053,4991.381720430108,261.13462087186224,4755.343498273878,36324.79731065849,27215.463713664227,63540.261024322725
6,15000000,5120 2048 3072 2048,ring,a,2,388.2092258064516,1673.8121428571428,20.83333333333333,11.556438497857142,10643.919540229885,220.6142757798964,11778.76252019386,19207.17734457436,9060.944544514672,28268.12188908903
6,15000000,5120 2048 3072 2048,ring,b,1,761.7004999999999,1218.2086249999998,41.66840285011876,83.57523858450001,7782.712890625,228.64157583170245,7348.716283716284,112.59118300031716,55.81985410719949,168.41103710751665
6,15000000,5120 2048 3072 2048,ring,b,2,245.6618983050849,1657.53725,20.83333333333333,75.163843504,11293.8,232.1649287383182,18077.96476510067,24031.87363152956,19242.268793660725,43274.14242519028
6,15000000,5120 2048 3072 2048,ring,b,4,143.86694444444444,817.3349999999999,10.416666666666666,44.92045546015384,22877.0,246.3283724681626,54957.631368631366,15261.688291675657,12023.34268191204,27285.030973587694
6,15000000,5120 2048 3072 2048,tree,a,1,467.8478611111111,1237.811125,41.66666666666666,90.388849995,4637.531914893617,235.1790501659905,3015.903527942554,97613.76760915176,41193.20611449696,138806.97372364873
6,15000000,5120 2048 3072 2048,tree,a,2,440.72663333333327,1285.3807142857142,20.83333333333333,11.625233670999998,10438.14423076923,233.5411210832268,8217.93480441324,57027.63654344344,22942.56629653119,79970.20283997463
6,15000000,5120 2048 3072 2048,tree,b,1,230.33742857142852,1716.9054999999996,41.66666666666666,5.27759718125,7504.8500914076785,250.6763520000001,7474.853146853146,5843.337598976245,12699.272174678075,18542.609773654323
6,15000000,5120 2048 3072 2048,tree,b,2,292.6655846153847,3757.185625,20.83333333333333,62.94453268024999,11090.63768115942,250.48657527362136,11404.684071856287,82859.81699346405,23918.48366013072,106778.30065359476
6,15000000,5120 2048 3072 2048,tree,b,4,126.41934666666675,478.53400000000016,10.41655816085249,35.45262313338889,21944.5,231.5579306476908,54106.819180819184,19093.65886055846,9339.108505866612,28432.767366425072
6,15000000,5120 2048 3072 2048,random,a,1,695.953375,1075.96025,41.664930627890506,70.411117338875,6596.817647058823,227.77595178571408,6388.641358641358,100.7730876577667,46.75574875886087,147.52883641662757
6,15000000,5120 2048 3072 2048,random,a,2,324.8500793650794,2750.6827142857146,20.83333333333333,11.564311066,10412.87012987013,262.51898798113524,13625.763115197404,51429.143459601066,14189.369655275235,65618.5131148763
6,15000000,5120 2048 3072 2048,random,b,1,494.46625000000006,2007.6525,41.66666666666666,5.328636948250001,6732.786078098472,236.0250819599109,6407.445554445554,127.7166393494966,61.11241192873412,188.8290512782307
6,15000000,5120 2048 3072 2048,random,b,2,269.0186911764707,3664.93825,20.83333333333333,132.12948654687503,11117.444444444443,222.93318660873436,13806.783765347884,60916.18840912411,17865.05833002901,78781.24673915312
6,15000000,5120 2048 3072 2048,random,b,4,142.56061333333335,1071.6749230769228,12.854300565630894,40.72435989928205,22949.947368421053,228.03547976691468,41309.47572815534,22334.79474469416,10220.32340343616,32555.118148130325
6,16000000,1024 2048 3072 2048,ring,a,1,543.8516315789471,1349.163375,41.66666666666666,5.303203545625,5528.767857142857,238.61950214752525,4480.077883472057,42206.16146884303,27350.08890575989,69556.25037460293
6,16000000,1024 2048 3072 2048,ring,a,2,214.61898387096772,1785.580714285714,20.83289931459761,11.55057719,10036.161904761904,236.7782078176883,11492.236530172411,25062.954613126887,12690.5865838615,37753.54119698839
6,16000000,1024 2048 3072 2048,ring,b,1,805.0875,1437.43625,41.66666666666666,5.389332786124999,6558.164410058027,262.4600031488974,6259.831168831169,110.37055748790394,69.85601305792511,180.22657054582905
6,16000000,1024 2048 3072 2048,ring,b,2,225.83219444444447,1767.2385714285715,27.77777777777778,87.59201780814286,10991.333333333334,195.7910796421231,20860.04147926037,20182.995743431675,14535.777190664903,34718.77293409658
6,16000000,1024 2048 3072 2048,ring,b,4,135.53400000000008,819.0840000000002,13.888695990333469,55.03827817366669,22705.0,222.89267432735448,47938.20279720279,13522.537169633668,10877.43874400578,24399.97591363945
6,16000000,1024 2048 3072 2048,tree,a,1,550.9611351351352,2748.6276250000005,41.66666666666666,80.46520140700001,4223.48717948718,276.6530714911529,3190.0517846693974,102467.6596859694,43931.207546409205,146398.8672323786
6,16000000,1024 2048 3072 2048,tree,a,2,290.08879245283015,1524.846333333333,27.77700619427238,11.556641829999998,10325.85,227.82946802243956,7358.338239899781,67897.45807994707,24489.86030889799,92387.31838884507
6,16000000,1024 2048 3072 2048,tree,b,1,441.9567058823528,1143.70525,41.664930627890506,66.49879594724999,6856.128352490421,266.68751259294817,6393.708737864078,73188.56430845908,41034.43365439766,114222.99796285677
6,16000000,1024 2048 3072 2048,tree,b,2,375.555287671233,2250.62125,20.83289931459761,73.22663686150001,11418.421052631578,253.00665531295465,7385.64058046126,51366.99430288612,25098.092614620506,76465.08691750663
6,16000000,1024 2048 3072 2048,tree,b,4,130.99939552238797,2552.93803030303,13.88888888888889,35.10829532675758,23054.6,234.4065745391698,49098.12287712288,20241.312889209923,9939.023322498386,30180.33621170831
6,16000000,1024 2048 3072 2048,random,a,1,728.81875,1509.530875,41.66666666666666,114.038832262,7197.561151079137,263.5030091225019,6887.477522477522,139.13345942303093,71.47981477858214,210.61327420161308
6,16000000,1024 2048 3072 2048,random,a,2,323.665741935484,1705.497857142857,20.83333333333333,11.668207029285712,10486.194029850749,247.3700481651378,11597.8178913738,54367.75834591069,12904.746324421882,67272.50467033256
6,16000000,1024 2048 3072 2048,random,b,1,864.334125,1269.78725,41.664930627890506,77.67348256599998,6843.300380228137,249.5560875109936,6423.445554445554,97.00476514635808,56.92648059904697,153.93124574540505
6,16000000,1024 2048 3072 2048,random,b,2,275.04433846153853,1976.145875,20.83333333333333,74.23248554262501,10170.877777777778,249.55483970937084,11522.153764581124,48495.78050344386,11380.685461352306,59876.46596479616
6,16000000,1024 2048 3072 2048,random,b,4,179.59344036697252,929.3564444444446,13.88888888888889,63.76682370622222,22981.11111111111,241.43327590704317,50280.8981018981,29881.98138719957,10764.635679189469,40646.61706638904
6,16000000,2048 2048 3072 2048,ring,a,1,431.820775,1229.300625,41.664930627890506,98.382023763875,6490.520430107527,235.2522547722547,5914.108790252393,38650.566243689456,22232.15016665692,60882.71641034637
6,16000000,2048 2048 3072 2048,ring,a,2,269.2335409836065,2166.1377142857145,20.83333333333333,11.618601907285717,10357.76377952756,261.4262838247018,13485.71926910299,22466.27396997151,12701.657222737991,35167.931192709504
6,16000000,2048 2048 3072 2048,ring,b,1,353.94424999999995,1327.1425000000002,41.66666666666666,83.04629599549999,7247.235392320535,237.8420176192521,6897.863136863137,180.5482596937684,94.08743360765774,274.6356933014261
6,16000000,2048 2048 3072 2048,ring,b,2,240.48832432432425,6433.724571428573,27.77700619427238,10.378510525857145,10812.42857142857,218.6132446726073,11839.561219390303,18622.295970034527,13003.48946450141,31625.785434535937
6,16000000,2048 2048 3072 2048,ring,b,4,178.6493423423423,550.5015862068967,10.416666666666666,68.02685279424138,22778.14285714286,273.6999981100873,53002.24475524476,16110.210696920583,12980.079906524445,29090.290603445028
6,16000000,2048 2048 3072 2048,tree,a,1,446.2278421052629,1229.8635,41.664930627890506,68.81621328749999,4250.979166666667,253.5278460676257,2902.728495464498,99022.3021725735,38044.12729332724,137066.42946590073
6,16000000,2048 2048 3072 2048,tree,a,2,349.2932264150943,3593.823833333334,27.77777777777778,11.620986578999998,10089.307692307691,225.48733859822372,7578.0298157453935,61213.86920022118,25733.335846780275,86947.20504700145
6,16000000,2048 2048 3072 2048,tree,b,1,414.7173589743589,1694.367125,41.664930627890506,67.736665937125,6269.759472817133,259.42932261208585,6321.582417582417,85991.23858167174,41333.54287398094,127324.78145565269
6,16000000,2048 2048 3072 2048,tree,b,4,159.79641584158415,1455.2365652173912,13.88908179280268,46.12260136208697,21224.0,227.3581911480948,48834.58582834331,26746.921240357333,12338.768786420802,39085.69002677813
6,16000000,2048 2048 3072 2048,random,a,1,485.781375,2296.51675,41.664930627890506,128.720034284375,6696.206439393939,231.54377673796745,6302.15984015984,114.24971122545416,56.704819909692326,170.95453113514648
6,16000000,2048 2048 3072 2048,random,a,2,228.65929032258057,1563.662285714286,20.83333333333333,11.648505390857142,10107.05633802817,241.57189854227485,11691.692267227774,44215.34100488956,11344.029253077051,55559.37025796661
6,16000000,2048 2048 3072 2048,random,b,1,438.541,1339.60675,41.66666666666666,79.725266999125,6838.71067961165,257.48523045267444,6375.949050949051,102.85714285714286,62.47619047619048,165.33333333333334
6,16000000,2048 2048 3072 2048,random,b,2,227.9449076923077,1824.194,20.83333333333333,70.83714785374998,10522.440860215054,249.1086691133294,12620.13130765057,45348.26952365947,12858.98849850323,58207.2580221627
6,16000000,2048 2048 3072 2048,random,b,4,147.9664311926606,1011.3338518518514,10.416775174741405,29.614102242222224,22213.0,250.19440561917105,50449.74925074925,25429.7536424493,11609.45190982477,37039.20555227407
6,16000000,5120 2048 3072 2048,ring,a,1,376.4464054054054,1510.9438750000002,41.66666666666666,78.987943037,4914.738636363636,242.91321414877308,3903.8048206937096,37858.67262885385,28208.617713971915,66067.29034282576
6,16000000,5120 2048 3072 2048,ring,a,2,250.56349180327865,1721.1465714285716,20.83289931459761,11.564284825714283,10154.44,242.740179741052,12068.401843817788,26485.64232822456,12839.36412949888,39325.00645772344
6,16000000,5120 2048 3072 2048,ring,b,1,512.588625,2167.8006250000003,41.664930627890506,5.309477977875,6056.650557620818,262.9227924039712,5862.263736263736,112.32230260720344,64.54632319962559,176.86862580682904
6,16000000,5120 2048 3072 2048,ring,b,2,212.1293421052632,1502.505125,20.83333333333333,75.82874038625002,10389.580952380951,235.8372577731093,12438.783933518003,14870.977848795314,10014.924126118787,24885.9019749141
6,16000000,5120 2048 3072 2048,ring,b,4,158.70907368421052,653.674,12.86570774258292,61.784755513124985,18175.2,231.6118630001105,43393.096903096906,17171.896955503515,14080.086470906142,31251.983426409657
6,16000000,5120 2048 3072 2048,tree,a,1,375.8365555555555,1159.77625,41.66840285011876,95.1269270325,3993.285714285714,263.3201257064902,2482.611523611524,96926.0671906303,42229.79272615195,139155.85991678224
6,16000000,5120 2048 3072 2048,tree,a,2,319.10572881355927,2170.401,20.83333333333333,11.727885455,10416.348623853211,248.53337560516405,7836.5904225352115,60233.05062424274,21823.64220618448,82056.69283042723
6,16000000,5120 2048 3072 2048,tree,b,1,465.5056666666666,2816.813625,41.66666666666666,101.22130673699998,7344.395833333333,270.85847792022776,6688.088631984586,84233.19796145883,42302.25752508361,126535.45548654244
6,16000000,5120 2048 3072 2048,tree,b,2,301.4131,2954.19675,20.833767370153545,89.83267416075,10463.25974025974,235.98913260869628,9745.586783137103,50446.73496714726,23220.108159727628,73666.84312687488
6,16000000,5120 2048 3072 2048,tree,b,4,148.9492807017544,1102.907821428571,10.416666666666666,38.490025419107134,22417.6,249.6010720846415,49718.21478521478,24035.21513165601,10959.809621277042,34995.02475293305
6,16000000,5120 2048 3072 2048,random,a,1,754.99625,1401.5239999999997,41.664930627890506,74.55892250975,6677.638834951456,242.47366755319143,6505.006993006993,105.18407212622088,51.08940646130728,156.27347858752816
6,16000000,5120 2048 3072 2048,random,a,2,277.6727096774194,1744.4237142857144,20.83333333333333,11.62953073442857,10358.25,244.49206691230623,11479.647027880064,53730.43913984456,12832.467989381325,66562.90712922589
6,16000000,5120 2048 3072 2048,random,a,4,246.25185496183207,1620.4623,23.50182319516563,74.14368064010003,20962.756944444445,218.4926762715732,19238.030182232345,51988.28635744807,18472.515400272285,70460.80175772036
6,16000000,5120 2048 3072 2048,random,b,1,700.234625,1287.0135,41.66666666666666,95.88698907575,5891.974637681159,225.53788699262032,5592.3626373626375,109.09400835251002,60.00170459388051,169.0957129463905
6,16000000,5120 2048 3072 2048,random,b,2,267.8614067796611,3336.018571428572,27.77777777777778,90.8831912472857,10746.0,205.48329551303613,11925.550499827646,71719.80957226442,21848.166587927462,93567.97616019189
6,16000000,5120 2048 3072 2048,random,b,4,214.0821944444444,512.9911785714286,13.888695990333469,66.69799435560712,22967.85714285714,237.4199795134444,48546.61238761239,33963.59436797975,12276.639772187946,46240.2341401677
6,17000000,1024 2048 3072 2048,ring,a,1,589.9740555555558,1490.0972499999998,41.66666666666666,69.199993171875,5382.553072625698,256.3869430693069,4167.44150499706,46418.427357874105,27242.84667630344,73661.27403417754
6,17000000,1024 2048 3072 2048,ring,a,2,267.0485,3170.616666666667,27.77700619427238,11.545714548666666,10846.83962264151,242.96093454984165,12075.964757709253,31407.5955830727,15129.507882811004,46537.1034658837
6,17000000,1024 2048 3072 2048,ring,b,1,583.560625,1540.3855,41.664930627890506,82.25640831675003,6543.446096654275,243.29729339746444,6166.141858141858,102.7900146842878,51.15026921194322,153.94028389623102
6,17000000,1024 2048 3072 2048,ring,b,2,260.8301,2068.4204285714286,27.778549404150112,76.71145636614285,10951.7,236.0242350007555,10264.063004032258,22115.400124638,16502.95098793944,38618.35111257744
6,17000000,1024 2048 3072 2048,ring,b,4,160.77352688172047,730.2968695652174,12.8223210965649,66.1839908043913,18911.5,240.25282461999,45256.64335664336,17592.16022201141,14114.01447038668,31706.17469239809
6,17000000,1024 2048 3072 2048,tree,a,1,522.0645757575758,2828.438000000001,55.5524693072607,74.604835076,4699.25,221.7923495858433,2741.2084148727986,116976.69110223433,46981.014880821735,163957.70598305605
6,17000000,1024 2048 3072 2048,tree,a,2,294.44303773584903,2185.1980000000003,27.77777777777778,11.673721999166666,10137.237623762376,256.30718184629643,7877.718651543793,64774.61159434864,27209.7641912615,91984.37578561011
6,17000000,1024 2048 3072 2048,tree,b,1,413.4689268292682,1769.0195,41.66666666666666,82.46209619437501,6122.261437908497,271.4355012499994,5827.814185814186,75243.72001957905,40620.08810572687,115863.80812530592
6,17000000,1024 2048 3072 2048,tree,b,2,319.35185,2459.8937142857144,27.77777777777778,88.53569475685715,11118.7,247.5991698910606,11129.998179243374,69223.84090374205,27530.642504118616,96754.48340786068
6,17000000,1024 2048 3072 2048,tree,b,4,146.1152,1913.045866666666,12.8223210965649,48.159112978900005,18606.0,226.1385013265661,45748.11488511488,32742.89152616149,13448.45796366709,46191.34948982858
6,17000000,1024 2048 3072 2048,random,a,1,953.9301428571428,1499.475428571429,55.55555555555556,108.6555472937143,5355.603248259861,222.79547595438763,4901.097902097902,111.61713217679733,52.86018901203043,164.47732118882774
6,17000000,1024 2048 3072 2048,random,a,2,272.66207547169813,1574.6081666666669,27.77700619427238,11.525662709,10325.514563106795,229.75459713250277,10873.853054485417,69405.10624237495,15623.081028873528,85028.18727124848
6,17000000,1024 2048 3072 2048,random,b,1,578.6255,4173.02125,41.66666666666666,69.87505841775,5950.5632,238.6388508963709,5701.41058941059,123.45936476820089,70.11324059977895,193.5726053679798
6,17000000,1024 2048 3072 2048,random,b,2,305.068947368421,1757.9188571428572,27.77777777777778,84.58568180514287,11279.868421052632,267.14067121459345,12215.390149686142,56553.16027649312,14442.68735392113,70995.84763041424
6,17000000,1024 2048 3072 2048,random,b,4,149.78424561403514,1804.2285666666671,13.88888888888889,36.95531379016667,22581.04761904762,249.7687425928103,49573.21078921079,25955.8149177254,11065.002815716029,37020.81773344142
6,17000000,2048 2048 3072 2048,ring,a,1,517.3452162162162,1385.006,41.66666666666666,5.330847606375,5442.083333333333,266.27845449395795,4238.456079115765,46924.06922283083,27539.612606176077,74463.6818290069
6,17000000,2048 2048 3072 2048,ring,a,2,277.092888888889,1759.5265000000002,27.77777777777778,11.579898909833334,10175.5,236.56975648702573,10982.750131509732,24447.179538390483,14845.764002446604,39292.94354083709
6,17000000,2048 2048 3072 2048,ring,b,1,595.2294999999999,1191.3191250000002,41.664930627890506,68.90500912125,6779.762396694215,248.2677734564899,6580.829170829171,93.0643026194392,50.00200569617714,143.06630831561634
6,17000000,2048 2048 3072 2048,ring,b,2,219.16920000000007,3077.291285714286,27.77700619427238,84.42852817157144,16323.25352112676,249.3004223591234,14835.4596716631,22849.18963913235,17210.118493854967,40059.30813298732
6,17000000,2048 2048 3072 2048,ring,b,4,164.48718110236217,780.6979375000001,13.88888888888889,51.95077970153124,22174.5,232.46434764047532,45425.16383616384,13546.86638535736,10844.84499784378,24391.71138320114
6,17000000,2048 2048 3072 2048,tree,a,1,444.8104166666667,1122.9958749999998,41.66666666666666,5.319570678875,4245.92380952381,248.4539381845186,2801.2025316455697,88298.44831325539,39124.54898558726,127422.99729884265
6,17000000,2048 2048 3072 2048,tree,a,2,383.8643773584905,1823.881833333333,27.77777777777778,11.631523267,10345.025,249.8114225988704,7092.679914399267,67999.94969376076,25920.79282633029,93920.74252009104
6,17000000,2048 2048 3072 2048,tree,b,1,416.66702941176464,1654.4320000000002,55.55555555555556,72.54108869199999,5512.563088512241,264.5809257880377,5241.105894105895,85144.72480062753,46104.30557371334,131249.03037434086
6,17000000,2048 2048 3072 2048,tree,b,2,246.31825,1977.3797142857145,27.77777777777778,82.97834668628572,10812.07142857143,240.23936155119384,17961.294676330916,95075.82334044484,29247.30866377302,124323.13200421786
6,17000000,2048 2048 3072 2048,tree,b,4,198.67624731182804,746.4192272727275,13.888695990333469,45.20806267695454,22902.75,239.9633262001162,49518.6023976024,30775.283101045297,12889.677700348431,43664.960801393725
6,17000000,2048 2048 3072 2048,random,a,1,567.0264999999999,4365.93375,41.664930627890506,74.97298427037501,5742.085551330799,241.9302594876662,5389.781218781219,106.45900588974592,63.62897064984352,170.08797653958945
6,17000000,2048 2048 3072 2048,random,a,2,319.2570961538462,2020.404166666667,27.77777777777778,11.4873750155,12783.302491103204,217.44597069701277,12532.610928242264,81859.83029748748,15278.89134466377,97138.72164215126
6,17000000,2048 2048 3072 2048,random,b,1,766.74175,1446.6840000000002,41.664930627890506,5.270167583625,6566.550091074681,245.82455049999973,6381.482517482517,105.28180598790271,55.75380254599752,161.03560853390024
6,17000000,2048 2048 3072 2048,random,b,2,277.7757118644068,1324.1724285714288,27.778549404150112,91.26067522085717,11042.2,239.6975981866172,12987.187673130196,47845.20738000195,15922.573264531204,63767.78064453315
6,17000000,2048 2048 3072 2048,random,b,4,209.1781625,1276.6957368421051,21.58333333333333,42.16344521242105,22663.03448275862,243.53271868463895,29039.756027000964,40354.02728989779,17604.199396303684,57958.22668620148
6,17000000,5120 2048 3072 2048,ring,a,1,427.3602499999999,1870.986375,41.66666666666666,73.03012554100002,5556.331578947368,248.50742421890237,3933.326278659612,42287.35609564105,27265.35471809505,69552.7108137361
6,17000000,5120 2048 3072 2048,ring,a,2,349.7646896551724,1733.099,27.77777777777778,11.501334115,10259.21875,216.35350503423277,10531.488840500817,24132.04908531976,12031.094088595475,36163.14317391523
6,17000000,5120 2048 3072 2048,ring,b,1,515.8777500000001,1457.7532499999998,41.664930627890506,79.660038469625,5798.561475409836,240.37699676823647,5462.768231768232,123.55574671071923,83.30237923012258,206.85812594084183
6,17000000,5120 2048 3072 2048,ring,b,2,264.2497288135594,1493.1691428571428,27.77777777777778,93.91009665057142,10923.272727272728,252.6175721987813,16577.685364824967,24476.373992607405,18875.707447130822,43352.08143973823
6,17000000,5120 2048 3072 2048,ring,b,4,174.60402105263157,694.6145833333334,12.894740235457956,73.64506741429166,18600.0,212.7770823239373,40326.981018981016,17701.261326567597,14176.948169626676,31878.209496194275
6,17000000,5120 2048 3072 2048,tree,a,1,476.9626216216217,1777.54525,41.66666666666666,82.188128901625,4599.03488372093,249.329482969766,2783.934550031466,89839.70602645761,34190.12248897599,124029.8285154336
6,17000000,5120 2048 3072 2048,tree,a,2,360.8713396226415,1944.0248333333327,27.77700619427238,11.532504696666663,10233.085714285717,237.20552602420076,6857.379048730668,60440.51500178289,25726.12194997708,86166.63695175997
6,17000000,5120 2048 3072 2048,tree,b,1,464.9870857142858,1348.8950000000002,55.5524693072607,79.49829221499999,5745.73851590106,234.23749197332705,5609.308691308691,74790.97841263023,59604.79003329395,134395.7684459242
6,17000000,5120 2048 3072 2048,tree,b,2,345.4464333333333,1508.5064285714288,27.77777777777778,83.83803442742858,10953.666666666666,239.2908564482696,16948.97875531117,86709.0080041185,30125.46731549465,116834.47531961316
6,17000000,5120 2048 3072 2048,tree,b,4,151.35545112781952,1971.6080606060607,13.88888888888889,33.69645791960606,22636.36,234.4926189468745,46637.23153692615,23380.18586035801,10636.245511115983,34016.431371474
6,17000000,5120 2048 3072 2048,random,a,1,673.571375,1498.8837500000002,41.664930627890506,85.514322941625,5386.532627865961,241.29481778637023,5139.251748251748,116.20668188420834,69.67213114754098,185.87881303174933
6,17000000,5120 2048 3072 2048,random,a,2,276.53325000000007,2231.677285714285,20.83333333333333,11.679038645428571,10214.553398058251,243.917704545455,11274.25335480408,75363.28591193772,16699.93557449595,92063.22148643369
6,17000000,5120 2048 3072 2048,random,b,1,701.1505,1693.524375,41.66666666666666,60.60927048725,6076.26278659612,236.02151214128023,5906.853146853146,118.99736678124184,77.48899475366339,196.48636153490523
6,17000000,5120 2048 3072 2048,random,b,2,271.8711551724138,1530.070714285714,27.77777777777778,107.12479606457144,10783.833333333334,245.4400718142545,18444.174608463847,73103.9589895621,20950.05867457229,94054.0176641344
6,17000000,5120 2048 3072 2048,random,b,4,149.00548181818186,531.9224999999999,13.88888888888889,20.55029575173077,22731.5,237.22963696027617,46301.9010989011,29195.77324366717,11359.37589301023,40555.1491366774
6,18000000,1024 2048 3072 2048,ring,a,1,601.300423076923,2045.8987142857147,55.558642146785935,89.8036318797143,5536.167630057804,238.53277475679693,3643.1493239271017,20691.49307830036,20672.409275514216,41363.90235381458
6,18000000,1024 2048 3072 2048,ring,a,2,274.8269655172414,1410.1638333333333,27.778549404150112,11.554672953,10494.90990990991,202.72727644041032,9879.64686285397,20473.633542339605,10903.439103173096,31377.072645512697
6,18000000,1024 2048 3072 2048,ring,b,1,656.6357142857142,1878.3005714285716,55.558642146785935,118.37945225428572,5103.871428571429,233.6184389880954,4938.7032967032965,118.38955386289445,36.86615886833515,155.2557127312296
6,18000000,1024 2048 3072 2048,ring,b,2,270.3277931034483,1291.5594285714287,27.77777777777778,96.87940709228572,11114.47619047619,239.48468696642,10787.543728135932,22652.853503341496,16993.747769258225,39646.60127259972
6,18000000,1024 2048 3072 2048,ring,b,4,189.50523423423425,598.9442222222223,13.888695990333469,60.41567571014816,23137.93333333333,233.7294962352094,45829.06293706294,16148.335432329632,13011.321858820236,29159.65729114987
6,18000000,1024 2048 3072 2048,tree,a,1,574.1287058823532,1679.509142857143,55.55555555555556,77.22504228100001,4526.131578947368,243.22186601437704,2233.2636390445296,97808.46392285172,45390.54158773894,143199.00551059068
6,18000000,1024 2048 3072 2048,tree,a,2,364.9315294117648,1737.188,27.77777777777778,11.643161320166667,10155.981481481482,230.7101836792728,6686.158616391399,74744.03374543981,25184.91588974463,99928.94963518444
6,18000000,1024 2048 3072 2048,tree,b,1,412.0300256410257,1719.3781250000002,41.66666666666666,112.87370800450002,6111.83666061706,286.6590915650657,5900.772227772228,81414.49781316807,43271.83399690117,124686.33181006924
6,18000000,1024 2048 3072 2048,tree,b,2,288.10989830508464,3214.3847142857144,27.77777777777778,89.25982790428569,10795.0,248.0414383187781,17555.968507873033,92424.28559148236,29865.726811656496,122290.01240313886
6,18000000,1024 2048 3072 2048,tree,b,4,195.1187623762376,599.76016,15.257865715212455,41.60418447924,18326.375,253.59238787428296,38473.80203908241,39575.94936708861,15410.310939495994,54986.2603065846
6,18000000,1024 2048 3072 2048,random,a,1,525.7189999999999,1185.9744285714285,55.55555555555556,88.59194706085714,5052.907815631263,245.78194318181784,4686.174825174825,126.26698562233348,69.15090384473106,195.41788946706453
6,18000000,1024 2048 3072 2048,random,a,2,306.58793023255816,2516.666,27.77777777777778,11.479726574000004,10309.169811320757,250.32270963936676,11105.646012931034,89547.59431452533,19682.71301527781,109230.30732980314
6,18000000,1024 2048 3072 2048,random,a,4,147.58667605633804,3872.34075,112.43432574430824,152.41264618525,21774.14009661836,216.8932284698048,7771.842978252856,62556.3007685277,20744.030071703502,83300.3308402312
6,18000000,1024 2048 3072 2048,random,b,1,580.0154285714286,1495.456857142857,55.5524693072607,99.77446439814284,5079.110507246377,216.5095002491278,4983.053946053946,118.08118081180812,52.09785431187645,170.17903512368457
6,18000000,1024 2048 3072 2048,random,b,2,257.4999137931035,1549.699,27.77777777777778,79.89791351242857,11245.866666666669,244.6043382234952,12476.897782397782,62128.571073063904,19993.61686243281,82122.18793549671
6,18000000,1024 2048 3072 2048,random,b,4,214.0887752808989,766.2224285714286,24.69778687000186,42.53156846266667,21555.20472440945,251.1629746271544,22621.017306245296,41913.83159919868,20242.690600372414,62156.522199571096
6,18000000,2048 2048 3072 2048,ring,a,1,425.60445945945946,1493.7708749999997,41.66840285011876,71.534953434875,4814.06,259.67076886977014,3624.434450323339,39049.963407638905,28994.14522222442,68044.10862986332
6,18000000,2048 2048 3072 2048,ring,a,2,290.67320370370373,1426.4761666666666,27.77777777777778,11.569830075833332,10172.560606060606,222.1457460061549,9600.502893214098,26337.74934325469,15328.422931409394,41666.17227466409
6,18000000,2048 2048 3072 2048,ring,b,1,760.2867142857142,1932.3185714285717,55.55555555555556,76.11211734271428,5268.086058519793,219.48051600387973,5122.538461538462,105.69893420241344,54.61111600458029,160.31005020699374
6,18000000,2048 2048 3072 2048,ring,b,2,284.5349649122807,2122.6588571428574,27.77700619427238,78.68417245314288,10613.75,248.7267980997621,10411.838647342996,20844.034104870017,15154.97076023392,35999.00486510394
6,18000000,2048 2048 3072 2048,ring,b,4,183.59285869565215,527.7576956521738,13.88888888888889,57.84575325427273,22218.666666666668,246.38672893898016,45446.256743256745,17987.94175804422,14449.275570735215,32437.21732877944
6,18000000,2048 2048 3072 2048,tree,a,1,655.3179428571426,1286.257142857143,55.55555555555556,91.11969664771428,5108.304721030043,253.5841598541544,3604.2710970464136,92069.36466116704,48253.48766898458,140322.8523301516
6,18000000,2048 2048 3072 2048,tree,a,2,329.04728301886786,1521.9325,27.77777777777778,11.589673569333334,10398.559322033898,257.1529034922477,6692.032392273402,64421.53861532118,26824.397436057625,91245.9360513788
