dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
,,,,,,,,94.48553190292736,41.25305812547454,135.7385900284019
,,,,,,,,112.69437069946362,74.44330064474184,187.13767134420544
447.35463333333325,,,,,,252.61323743347137,3143.5,787.8917859003033,61471.000949784,62258.892735684305
41.777,,,,,,,,132.16790172576714,2881.5835281245336,3013.751429850301
,,,,,,,,115.11914343552596,65.04719397087877,180.16633740640472
,,,,,,,,100.3295135985836,47.21388875227463,147.5434023508582
,,,,,,,,98.99947340705634,58.346498156924696,157.34597156398104
,,,,,,,,76.20136209934752,28.932704672096015,105.13406677144354
369.7948636363637,,,,,,259.65188700000044,,349.6811796353492,38739.21490485205,39088.896084487395
25.738,,,,,,,,309.3048285308938,2354.434714544298,2663.739543075192
,,,,,,,,121.17097119577991,75.02676729428354,196.19773849006347
,,,,,,,,117.09050991871618,40.69417945166096,157.78468937037715
,,,,,,,,108.91488503428802,66.3574021782977,175.27228721258572
,,,,,,,,158.27198131871697,80.5630331138715,238.83501443258845
453.3252222222222,,,,,,262.3749202500005,,516.6251852680444,55774.43440812103,56291.05959338908
546.410375,,,,,,234.6947329999998,,464.5273854714357,36996.911324358094,37461.438709829534
,,,,,,,,87.28643340689861,42.10578520594143,129.39221861284005
,,,,,,,,128.006400320016,64.92824641232062,192.9346467323366
,,,,,,,,94.74320241691844,54.090634441087616,148.83383685800604
,,,,,,,,91.38915831447356,49.337213061752344,140.7263713762259
381.3737931034482,,,,,,197.57432600000027,,487.6049833802745,49742.15320595773,50229.758189338005
452.2858928571428,,,,,,260.40415746268667,,410.82009086531417,40418.85978686431,40829.67987772962
,,,,,,,,126.5233975253512,57.610010233510096,184.1334077588613
,,,,,,,,127.23185885745792,69.4898002459816,196.7216591034395
,,,,,,,,91.9442375226136,49.05821006704267,141.00244758965627
,,,,,,,,107.06346686022772,74.05979222428888,181.12325908451663
400.49718181818184,,,,,,237.6438637245392,5784.967741935484,399.88441362141015,29713.634747043656,30113.519160665062
465.3995128205127,,,,,,253.4216329113929,5771.6551724137935,672.8632740649908,42350.09196811772,43022.95524218271
,,,,,,,,87.25779545746182,47.90624064331237,135.1640361007742
,,,,,,,,116.05750909405856,60.77862463190716,176.8361337259657
,,,,,,,,142.25287604062828,59.137322520677856,201.39019856130616
,,,,,,,,96.71848013816926,51.0146804835924,147.73316062176167
377.2945333333334,,,,,,233.16140366666707,,299.15292019616584,38139.07819034881,38438.23111054498
396.8938947368421,,,,,,234.9725832113222,5740.836734693878,389.0708540051058,15058.932614035934,15448.00346804104
,,,,,,,,110.00401937763112,45.50358570793933,155.50760508557045
,,,,,,,,102.00828817341409,59.249814047391354,161.25810222080543
,,,,,,,,126.63432283529316,72.56804539100403,199.2023682262972
,,,,,,,,116.93099762211216,54.5168960928467,171.44789371495887
487.1074444444445,,,,,,216.2076684999999,,446.11682667517863,39973.75205637538,40419.86888305056
392.5243720930232,,,,,,281.1722987500003,,562.0429659379381,38306.33122418823,38868.37419012617
,,,,,,,,97.66190771777364,62.2180840057935,159.87999172356714
,,,,,,,,110.50621597464855,69.31014869586414,179.8163646705127
,,,,,,,,168.46197456872116,90.95326800032396,259.4152425690451
,,,,,,,,130.05527349123378,73.03103819123127,203.08631168246504
391.2234285714286,,,,,,242.5492079999999,,274.74398749679256,32322.447456203783,32597.191443700576
323.0185384615385,,,,,,226.7284789999999,,570.6285665616217,45657.673963035515,46228.30252959714
,,,,,,,,88.55154965211891,46.51215324839613,135.06370290051504
,,,,,,,,113.05366011224612,58.66677433681915,171.7204344490653
,,,,,,,,104.5751633986928,68.28143021914649,172.85659361783928
,,,,,,,,97.02850212249848,55.03335354760461,152.06185567010309
328.8322439024391,,,,,,243.93365373352827,6422.806122448979,558.3157602020717,48341.78388524552,48900.09964544759
516.6972916666667,,,,,,250.53732866666607,,415.67114021204173,35845.82529323765,36261.49643344969
,,,,,,,,120.33694344163658,58.127041430290525,178.46398487192712
,,,,,,,,82.57772020725389,44.284326424870464,126.86204663212436
,,,,,,,,129.88846533954538,57.08503929596687,186.97350463551223
,,,,,,,,109.6989418964,48.83240212030044,158.53134401670044
343.9086451612904,,,,,,242.22640126540097,8013.416666666667,455.5128837778112,32379.24006093244,32834.75294471025
327.151,,,,,,188.4886742957747,,332.0354433143502,13351.52198831899,13683.55743163334
,,,,,,,,142.6121491109306,75.88681288924994,218.4989620001805
,,,,,,,,110.4436401626805,73.29950374986008,183.74314391254055
,,,,,,,,143.5580592404143,70.43885153552608,213.9969107759404
,,,,,,,,87.31106626580454,56.91693093365183,144.22799719945635
470.2359032258065,,,,,,254.7435739014643,7865.5,912.6723181746156,37748.51449849469,38661.18681666931
226.6158888888889,,,,,,219.94479349904407,,263.6935704514364,12940.17327861377,13203.866849065207
,,,,,,,,117.6129219460296,63.64251861882194,181.2554405648515
,,,,,,,,136.19402985074626,92.9804104477612,229.17444029850745
,,,,,,,,120.8639782179204,64.66554878554945,185.52952700346987
,,,,,,,,101.10816008792014,51.616448392709955,152.72460848063008
274.1935384615385,,,,,,240.956359,,362.9788423897847,20417.18706310001,20780.165905489794
404.09029411764703,,,,,,243.93005464480905,,242.98561819465607,20137.12884165149,20380.114459846147
,,,,,,,,134.90279063615924,60.09456421108319,194.99735484724243
,,,,,,,,154.14933216553536,80.29340924020144,234.4427414057368
