nohup: ignoring input
=========================== finish pre train! ===========================
EP:1 reward:997.5601092224493 avg_reward:997.5601092224493 time_step50
EP:2 reward:1016.1212395400995 avg_reward:1006.8406743812744 time_step100
EP:3 reward:1054.0836457357727 avg_reward:1022.5883314994404 time_step150
EP:4 reward:1030.4557627711795 avg_reward:1024.5551893173752 time_step200
EP:5 reward:1262.7421857268632 avg_reward:1072.1925885992728 time_step250
EP:6 reward:1209.3270532129102 avg_reward:1095.0483327015456 time_step300
EP:7 reward:1244.2079242434968 avg_reward:1116.3568457789672 time_step350
EP:8 reward:1180.600486824094 avg_reward:1124.3873009096083 time_step400
EP:9 reward:1393.4598253507052 avg_reward:1154.28424806973 time_step450
EP:10 reward:1393.4598253507052 avg_reward:1178.2018057978275 time_step500
EP:11 reward:1393.4598253507052 avg_reward:1197.770716666271 time_step550
EP:12 reward:1393.9070382287418 avg_reward:1214.11541012981 time_step600
EP:13 reward:1393.4598253507052 avg_reward:1227.9111343775712 time_step650
EP:14 reward:1393.4598253507052 avg_reward:1239.7360408756522 time_step700
EP:15 reward:1396.9818804977729 avg_reward:1250.2190968504603 time_step750
EP:16 reward:1377.8603027147128 avg_reward:1258.1966722169761 time_step800
EP:17 reward:1189.5508576022555 avg_reward:1254.1586831219925 time_step850
EP:18 reward:121.19389443053424 avg_reward:1191.216194861356 time_step855
EP:19 reward:752.2884400172759 avg_reward:1168.1147340800885 time_step887
EP:20 reward:630.7237014145304 avg_reward:1141.2451824468108 time_step912
EP:21 reward:731.380857358272 avg_reward:1121.7278336330708 time_step942
EP:22 reward:589.2337455039449 avg_reward:1097.5235568999287 time_step965
EP:23 reward:1273.8661788795432 avg_reward:1105.1906274207815 time_step1015
EP:24 reward:1393.4598253507052 avg_reward:1117.201844001195 time_step1065
EP:25 reward:1393.4598253507052 avg_reward:1128.2521632551754 time_step1115
EP:26 reward:1378.093173005053 avg_reward:1137.8614328609399 time_step1165
EP:27 reward:1393.7702299788616 avg_reward:1147.3395364579 time_step1215
EP:28 reward:1393.4598253507052 avg_reward:1156.1295467755003 time_step1265
EP:29 reward:1393.4598253507052 avg_reward:1164.31334948499 time_step1315
EP:30 reward:1393.7656080775896 avg_reward:1171.9617581047435 time_step1365
EP:31 reward:1393.4598253507052 avg_reward:1179.1068570481616 time_step1415
EP:32 reward:1393.644509185005 avg_reward:1185.811158677438 time_step1465
EP:33 reward:1393.608562069132 avg_reward:1192.1080496893076 time_step1515
EP:34 reward:1393.5592250502957 avg_reward:1198.0330842587482 time_step1565
EP:35 reward:1393.644509185005 avg_reward:1203.6219821137843 time_step1615
EP:36 reward:1389.238128606114 avg_reward:1208.7779861830156 time_step1665
EP:37 reward:1390.152200224542 avg_reward:1213.6799919679215 time_step1715
EP:38 reward:1393.4598253507052 avg_reward:1218.411040214837 time_step1765
EP:39 reward:1386.8144364552527 avg_reward:1222.7290760158733 time_step1815
EP:40 reward:1393.4598253507052 avg_reward:1226.9973447492441 time_step1865
EP:41 reward:1393.4598253507052 avg_reward:1231.0574052517188 time_step1915
EP:42 reward:1390.152200224542 avg_reward:1234.8453765605955 time_step1965
EP:43 reward:1392.5228175037723 avg_reward:1238.512293791832 time_step2015
EP:44 reward:1390.152200224542 avg_reward:1241.9586553016663 time_step2065
EP:45 reward:1386.1903843694258 avg_reward:1245.1638048365055 time_step2115
EP:46 reward:1390.152200224542 avg_reward:1248.3157264753756 time_step2165
EP:47 reward:1390.152200224542 avg_reward:1251.3335237891877 time_step2215
EP:48 reward:1405.559972449301 avg_reward:1254.5465748029403 time_step2265
