,period,gaslimit,transactionpool,connection,position,dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
393,5,18500000,1024 2048 3072 2048,random,8,1338.391166666667,843.4443333333335,100,4997.8,4.879392186166666,3745.875251509054,8.407712666666665,3617.7732267732267,32254.274232000545,1064.9819494584838,33319.25618145903
394,5,18500000,1024 2048 3072 2048,random,9,700.6826666666667,889.2764999999999,100,4998.8,4.928110012833334,3175.857965451056,8.702632666666677,3191.5614385614385,67822.95358057613,1194.7300094733519,69017.68359004948
395,5,18500000,1024 2048 3072 2048,random,10,536.5311666666666,995.6959999999999,100,4115.333333333333,106.17705421266668,3382.5142857142855,8.239497333333315,3240.000999000999,79695.83680596897,1861.3723856014606,81557.20919157042
396,5,18500000,2048 2048 3072 2048,ring,5,879.2223333333333,970.3071666666666,100,4998.4,4.968383592333334,3503.1392156862744,9.814956000000008,3449.4715284715285,30160.072154033176,112.30932120309008,30272.381475236267
397,5,18500000,2048 2048 3072 2048,ring,6,583.9036,1101.1664,100,4998.5,4.9034147776,4615.998080614204,8.08873000000001,4657.737262737262,22292.260134606353,70.9031147284395,22363.163249334793
398,5,18500000,2048 2048 3072 2048,ring,7,646.3508333333333,1018.1601666666667,100,4998.8,4.9086075645000005,3680.1576846307385,9.571794666666673,3374.755244755245,27725.226461707385,138.11223089290615,27863.33869260029
399,5,18500000,2048 2048 3072 2048,ring,8,808.3753333333333,960.8278333333333,100,4998.4,4.956574039,3756.4315196998123,9.881195333333329,3513.786213786214,30829.856556509963,159.56501502136842,30989.421571531333
400,5,18500000,2048 2048 3072 2048,ring,9,773.2833333333333,8460.7025,100,4998.6,4.832116096666667,4538.505197505197,7.493935999999993,4507.448551448551,29253.111721129622,131.31275147595233,29384.424472605573
401,5,18500000,2048 2048 3072 2048,ring,10,898.2996,2120.7698,100,4998.25,4.994835803199999,4823.129921259842,9.138611999999997,4752.357642357642,21669.763191959188,67.84436153201858,21737.607553491205
402,5,18500000,2048 2048 3072 2048,tree,5,848.0558333333335,1044.1793333333335,100,4998.4,4.8670157918333325,3429.1159420289855,12.634423999999994,3264.843156843157,41544.76034635577,2111.9860912251993,43656.746437580965
403,5,18500000,2048 2048 3072 2048,tree,6,760.2161666666666,5249.887500000001,100,5001.2,4.839217956166667,4655.252525252526,9.445728999999988,4655.420579420579,36934.227151481115,188.33356731714164,37122.56071879826
404,5,18500000,2048 2048 3072 2048,tree,7,741.5528333333333,966.7528333333333,100,4998.6,4.8721556223333335,3270.8255395683454,7.517387333333334,3326.3296703296705,71374.53803104431,264.2638414698532,71638.80187251417
405,5,18500000,2048 2048 3072 2048,tree,8,872.0174999999999,11627.523666666666,100,5008.6,4.901095144999999,3466.366598778004,7.636805999999982,3368.1198801198802,58860.63218390805,512.5455564900477,59373.177740398096
406,5,18500000,2048 2048 3072 2048,tree,9,752.0725000000001,979.9573333333334,100,4998.8,4.9360697,3593.109090909091,7.00446200000002,3436.3666333666333,68450.01209524139,1186.3703908490859,69636.38248609047
407,5,18500000,2048 2048 3072 2048,tree,10,607.6121666666667,917.7683333333333,100,4999,4.945958647833334,3539.095785440613,6.506559333333334,3516.181818181818,64616.38482307801,1602.0676424612761,66218.45246553929
408,5,18500000,2048 2048 3072 2048,random,5,1185.7765,920.2615000000002,100,4998,4.887450924833333,3532.866310160428,7.907645999999996,3473.8801198801198,75238.85930493273,330.08688340807174,75568.94618834081
409,5,18500000,2048 2048 3072 2048,random,6,720.4048,963.5808,100,4998.5,4.993762630000001,4752.488805970149,7.1315760000000115,4708.386613386613,63233.229072351634,261.7910939171948,63495.02016626883
410,5,18500000,2048 2048 3072 2048,random,7,891.956,868.7873333333335,100,4998,4.9603419645,3484.10099009901,8.170537333333332,3428.895104895105,64712.95674012239,292.9503731739238,65005.90711329631
411,5,18500000,2048 2048 3072 2048,random,8,927.5083333333333,1005.0173333333333,100,4998.4,4.874864511666666,3486.2695984703632,6.9457633333333275,3386.4135864135865,64633.83908685969,272.58491091314033,64906.42399777283
412,5,18500000,2048 2048 3072 2048,random,9,924.1691666666667,916.3113333333334,100,4998.4,4.872300423166666,3504.6767317939607,7.213722000000007,3581.6573426573427,72040.10034044078,302.66977244221465,72342.770112883
413,5,18500000,2048 2048 3072 2048,random,10,619.9933333333332,1090.6793333333333,100,4998.4,4.938637690666666,3479.0566801619434,7.4309806666666445,3385.77022977023,50567.81051336387,247.93218948663613,50815.742702850504
414,5,18500000,5120 2048 3072 2048,ring,5,420.30466666666666,943.3273333333335,100,4998.6,4.864768023666667,3212.3004032258063,9.415445999999996,3231.1358641358643,30806.691822219254,127.35833305506395,30934.05015527432
415,5,18500000,5120 2048 3072 2048,ring,6,979.2389999999999,909.4028333333334,100,4997.8,4.918044624833334,3260.471172962227,8.612807333333354,3213.107892107892,42945.22613065327,192.84885968303053,43138.074990336296
416,5,18500000,5120 2048 3072 2048,ring,7,1599.0018,977.2640000000001,100,4997,4.9090176396,4574.185501066098,7.5734409999999865,4588.0989010989015,23124.06321277289,67.77451938742261,23191.83773216031
417,5,18500000,5120 2048 3072 2048,ring,8,593.111,9721.34,100,5000.8,4.8616930038333335,3305.8505263157895,6.875142000000008,3334.9710289710288,37529.784924350366,148.92462175181493,37678.709546102174
418,5,18500000,5120 2048 3072 2048,ring,9,598.1763333333334,11091.449333333332,100,5001.2,4.8380356115000005,4521.6005291005295,6.840092999999995,4786.831168831169,17499.24598598421,215.4262396877495,17714.67222567196
419,5,18500000,5120 2048 3072 2048,ring,10,600.5111666666667,967.0678333333332,100,4998.4,4.8858791655,3471.500978473581,8.23247333333334,3420.3296703296705,26175.403294567033,99.92837897752464,26275.33167354456
420,5,18500000,5120 2048 3072 2048,tree,5,1185.6288333333334,846.014,100,4044.6666666666665,4.292421960166666,4469.036217303823,7.196395000000005,4503.879120879121,75526.00407907122,1343.9755255726388,76869.97960464387
421,5,18500000,5120 2048 3072 2048,tree,6,911.9866666666668,8616.523166666668,100,5001.4,4.8339129346666665,3632.713310580205,8.783813333333331,3424.4545454545455,56742.22724703222,1655.1059089548764,58397.3331559871
422,5,18500000,5120 2048 3072 2048,tree,7,547.4983333333333,953.4041666666666,100,4999,4.969134811,3736.7318548387098,7.087486666666659,3608.956043956044,35745.86190179375,492.07008795622966,36237.93198974998
423,5,18500000,5120 2048 3072 2048,tree,8,524.4381666666667,839.0931666666665,100,4999,4.936010204666666,3481.490157480315,13.59700733333334,3360.899100899101,30214.814297682213,1800.719072884669,32015.53337056688
424,5,18500000,5120 2048 3072 2048,tree,9,592.433,1127.6161666666667,100,4999,4.884993616833333,3309.0120967741937,12.83543266666667,3482.5844155844156,26798.2289020604,2207.66299745978,29005.891899520182
425,5,18500000,5120 2048 3072 2048,tree,10,2082.2778000000003,1198.0284000000001,100,4996.5,4.964167895,4599.0323275862065,8.124882,4674.0739260739265,54105.27833862128,715.5630639910997,54820.84140261239
426,5,18500000,5120 2048 3072 2048,random,5,787.5578333333334,837.9755000000001,100,4998,4.9088293106666665,4532.251485148515,7.590557333333342,4515.778221778221,42057.636989949926,2234.8805000177563,44292.517489967686
427,5,18500000,5120 2048 3072 2048,random,6,1008.3146,896.3951999999999,100,4998,4.982864478600001,4524.312749003984,7.853583999999987,4678.741258741259,38476.9316286826,1348.050504248392,39824.98213293099
428,5,18500000,5120 2048 3072 2048,random,7,1058.764,1137.4413333333334,100,4998,4.887669827166667,3736.0415879017014,10.062983999999991,3598.6763236763236,36400.57760605706,1275.728837372673,37676.306443429734
429,5,18500000,5120 2048 3072 2048,random,8,515.924,915.2434999999999,100,4998.8,4.900590751666667,3762.964705882353,7.642033999999996,3545.5624375624375,77111.45435612634,1445.9562651856995,78557.41062131204
430,5,18500000,5120 2048 3072 2048,random,9,1447.7221666666671,1116.2994999999999,100,4997.6,4.936601309833334,3447.157598499062,8.604777333333328,3455.5854145854146,48847.77336473235,1504.3407964570665,50352.11416118941
431,5,18500000,5120 2048 3072 2048,random,10,871.3378333333334,1005.1423333333333,100,4998.4,4.943680913166666,3406.710743801653,8.179799999999988,3460.6133866133864,58648.87356802117,1561.1267801803683,60210.00034820154
432,5,19000000,1024 2048 3072 2048,ring,5,765.4938000000001,985.9482,100,4998.25,4.9651262464,4585.005597014925,6.894773000000001,4595.300699300699,22555.172413793105,89.93261989694808,22645.10503369005
433,5,19000000,1024 2048 3072 2048,ring,6,842.092,1563.1922,100,4998.5,4.97960657,4489.987588652482,7.391186999999997,4643.626373626374,38230.898944071945,113.66282571164733,38344.56176978359
434,5,19000000,1024 2048 3072 2048,ring,7,565.4106666666668,997.381,100,4998.8,4.9547352735,3410.5223880597014,8.102652666666662,3388.6543456543454,38721.551065750195,151.70450600569325,38873.255571755886
435,5,19000000,1024 2048 3072 2048,ring,8,1113.778,1063.8498333333332,100,4998.2,4.940279755166666,3444.6533066132265,9.81335933333332,3352.237762237762,27942.428418312662,123.29658551523504,28065.725003827898
436,5,19000000,1024 2048 3072 2048,ring,9,967.4305,872.9955,100,4998.6,4.980269137666667,3329.776785714286,7.423039999999988,3407.4605394605396,14568.134880402538,198.60313168863354,14766.738012091171
437,5,19000000,1024 2048 3072 2048,ring,10,801.0011666666666,1064.1075,100,4998.4,4.8684083605,4737.41,7.796358999999989,4722.883116883117,36154.03029736301,157.8829250046755,36311.913222367686
438,5,19000000,1024 2048 3072 2048,tree,5,1475.1643333333334,1154.202333333333,100,4998,4.958884328166667,3537.6178451178453,7.207352666666664,3359.893106893107,48156.90347597286,2831.74075612796,50988.644232100814
439,5,19000000,1024 2048 3072 2048,tree,6,469.73,860.0268333333333,100,4999,4.962641674166667,3464.7924151696607,8.033958,3429.8331668331666,43966.81550276835,1793.1773530987675,45759.992855867116
440,5,19000000,1024 2048 3072 2048,tree,7,427.75233333333335,1015.7044999999999,100,4998.8,4.895455128166667,3315.9196078431373,8.562368666666677,3341.2347652347653,56821.45342095091,1504.406648627754,58325.86006957866
441,5,19000000,1024 2048 3072 2048,tree,8,584.6454,996.052,100,4999,4.9466616502,4745.268,8.14638,4743.48951048951,66943.09500937743,1379.1226384886327,68322.21764786607
442,5,19000000,1024 2048 3072 2048,tree,9,913.7441666666668,1210.6559999999997,100,4998,4.894461150833334,4617.371475953565,7.482435333333332,4410.38961038961,53765.188669802825,1546.4251159376772,55311.6137857405
443,5,19000000,1024 2048 3072 2048,tree,10,784.3991666666667,832.0731666666667,100,4998.6,4.838437624833333,4663.544117647059,7.9943220000000075,4689.533466533467,43370.906410057425,379.40400434580164,43750.310414403226
444,5,19000000,1024 2048 3072 2048,random,5,910.2685,10316.468833333332,100,4998.8,4.844589543333334,4677.385542168675,6.417486999999996,4645.979020979021,56446.68216776963,497.1919155786085,56943.87408334824
445,5,19000000,1024 2048 3072 2048,random,6,1140.8725000000002,1178.294666666667,100,4998.2,4.855456497666667,4602.564220183486,6.353390000000005,4792.681318681319,55137.99589007697,1139.4935738915399,56277.489463968515
446,5,19000000,1024 2048 3072 2048,random,7,915.4636666666665,823.2386666666666,100,4998.2,4.919259586333333,3225.281663516068,8.488573333333354,3184.034965034965,57040.97756241441,532.2869482776783,57573.26451069209
447,5,19000000,1024 2048 3072 2048,random,8,579.9135,3149.6438333333335,100,5001.2,4.887982027166665,4072.7195652173914,8.777768666666658,4000.3736263736264,54455.62541248393,460.59258744659417,54916.21799993053
448,5,19000000,1024 2048 3072 2048,random,9,922.7192000000001,4874.572999999999,100,4998,4.947264237800001,4476.278008298756,7.912693000000007,4488.096903096903,85007.09051297286,373.578926520103,85380.66943949297
449,5,19000000,1024 2048 3072 2048,random,10,873.5478,1267.3123999999998,100,4998.25,4.9554633742,4796.539393939394,9.046114999999995,4714.758241758242,99616.40574564235,434.39315687540346,100050.79890251775
450,5,19000000,2048 2048 3072 2048,ring,5,859.6751666666665,938.4341666666668,100,4998.4,4.885830376166667,3175.098445595855,7.813839333333332,3315.934065934066,34353.871431505446,114.08913534606695,34467.96056685151
451,5,19000000,2048 2048 3072 2048,ring,6,496.64416666666665,5645.769499999999,100,5001.6,4.855326279833333,4804.644787644787,8.389389000000005,4744.295704295704,41780.156366344,192.55398361876397,41972.71034996277
452,5,19000000,2048 2048 3072 2048,ring,7,1133.1888333333334,874.3643333333333,100,4997.8,4.8878728545,3413.620618556701,10.396492666666662,3330.2317682317685,43226.69166524629,167.00187489347195,43393.693540139764
453,5,19000000,2048 2048 3072 2048,ring,8,597.0124,1147.5864,100,4998.75,4.9597903824,4611.490697674419,7.652303,4588.215784215784,57472.710381667566,151.15738948672293,57623.86777115429
454,5,19000000,2048 2048 3072 2048,ring,9,982.4050000000001,6691.348333333332,100,5001.8,4.869793970666666,4432.666003976143,7.573178000000011,4332.838161838162,35925.233644859814,161.5264797507788,36086.76012461059
455,5,19000000,2048 2048 3072 2048,ring,10,919.1929999999999,1269.5911666666664,100,4998,4.940294936,3404.977736549165,9.080456666666667,3325.7832167832166,50784.83176626,191.0016318284249,50975.83339808843
456,5,19000000,2048 2048 3072 2048,tree,5,955.3299999999999,890.9138333333334,100,4998,4.936090075166667,2969.4409171075836,8.358844666666664,3186.6133866133864,45907.84133155974,835.8061325420376,46743.64746410178
457,5,19000000,2048 2048 3072 2048,tree,6,1021.1214999999999,887.0666666666666,100,4998.2,4.855722110833333,4488.922348484848,6.7325279999999985,4506.877122877123,53491.99491740788,686.6581956797967,54178.653113087676
458,5,19000000,2048 2048 3072 2048,tree,7,744.9021666666666,759.3461666666667,100,4998.4,4.929318139,3271.611328125,14.296110000000002,3257.8331668331666,32586.41825674412,2601.1358520621948,35187.55410880632
459,5,19000000,2048 2048 3072 2048,tree,8,691.2764,977.1646000000001,100,4998,4.946228424399999,4540.305970149254,7.175045333333335,4473.023976023976,65010.30844483971,808.3842018029673,65818.69264664268
460,5,19000000,2048 2048 3072 2048,tree,9,840.6888000000001,1574.4756,100,4998,4.9853188842,4556.958333333333,6.922467999999995,4672.676323676324,76194.9462992257,357.92190492048957,76552.8682041462
461,5,19000000,2048 2048 3072 2048,tree,10,891.0018333333334,890.064,100,4998.4,4.948060556333333,3574.7736943907157,9.086412666666673,3353.6773226773225,56475.59104540066,641.1534974544948,57116.74454285515
462,5,19000000,2048 2048 3072 2048,random,5,759.3241666666668,821.8494999999999,100,4998.6,4.891216261,3500.9452449567725,7.371685333333315,3439.140859140859,46588.15112594965,1187.3743739992506,47775.5254999489
463,5,19000000,2048 2048 3072 2048,random,6,804.275,1314.8131666666666,100,4999.2,4.925761672,3240.355140186916,7.6429000000000125,3204.105894105894,48337.72005374307,1166.775760498846,49504.49581424191
464,5,19000000,2048 2048 3072 2048,random,7,884.3160000000001,911.6971666666665,100,4998.2,4.935321272833334,2983.750448833034,11.041498666666666,3143.320679320679,59432.12190634871,2026.2417994376758,61458.36370578639
465,5,19000000,2048 2048 3072 2048,random,8,844.6865000000001,1090.8161666666667,100,4998.2,4.9156713165,3213.750448833034,8.631898666666673,3171.7402597402597,36196.47765448437,2085.75112830432,38282.22878278869
466,5,19000000,2048 2048 3072 2048,random,9,521.3161666666666,1105.3063333333332,100,4998.8,4.840377700666667,4699.525,7.11380900000001,4718.987012987013,51587.36616702355,2265.9172019985726,53853.28336902213
467,5,19000000,2048 2048 3072 2048,random,10,412.42216666666667,6927.4929999999995,100,5004.2,4.911696552833333,3720.7960526315787,6.000033999999993,3501.165834165834,37718.16195644513,2189.2310945098316,39907.39305095497
468,5,19000000,5120 2048 3072 2048,ring,5,1136.9009999999998,1112.4328333333333,100,4998,4.8906233671666675,3248.84452975048,8.351242666666673,3142.7812187812187,37943.819841918776,130.58735350231672,38074.407195421096
469,5,19000000,5120 2048 3072 2048,ring,6,557.511,958.4739999999998,100,4998.8,4.8519343615,4755.8716981132075,8.355304999999998,4772.100899100899,35795.7783410541,809.2387029105847,36605.01704396469
470,5,19000000,5120 2048 3072 2048,ring,7,717.6188333333333,834.9008333333335,100,4998.2,4.9402621685,3267.4431599229288,7.650361333333339,3260.6263736263736,29165.920813106797,113.50879854368932,29279.429611650485
471,5,19000000,5120 2048 3072 2048,ring,8,861.2503333333333,864.3834999999999,100,4998.2,4.898682707833333,4441.694610778443,6.855336000000007,4423.522477522478,29201.303622858875,209.18599363346976,29410.489616492345
472,5,19000000,5120 2048 3072 2048,ring,9,838.2561666666666,12902.288833333332,100,5001,4.8320687035,3381.569105691057,7.435280000000012,3196.6033966033965,26413.97091684142,102.75361820619479,26516.72453504761
473,5,19000000,5120 2048 3072 2048,ring,10,717.5033333333334,12557.321000000002,100,5003.4,4.838675087333333,4652.631782945737,8.553536000000012,4680.067932067932,29726.170245635716,122.31577321180288,29848.48601884752
474,5,19000000,5120 2048 3072 2048,tree,5,2005.0581666666667,3751.702833333333,100,5000.4,4.909371294333333,3123.4830827067667,10.285873333333347,3161.8391608391607,51266.35317237507,1960.801516002246,53227.15468837732
475,5,19000000,5120 2048 3072 2048,tree,6,622.8903333333334,9237.345166666668,100,5001.2,4.845256417166667,4695.683870967742,7.1266980000000055,4669.781218781219,42366.440128333394,1561.6655742229275,43928.10570255632
476,5,19000000,5120 2048 3072 2048,tree,7,604.03,4788.851833333333,100,5002.6,4.848694907333333,4746.253258845438,7.049789999999998,4766.177822177822,55333.67651235445,3541.5009940357854,58875.17750639023
477,5,19000000,5120 2048 3072 2048,tree,8,484.01416666666665,11441.553333333335,100,5002.8,4.8359322195,3275.249077490775,8.275274000000007,3146.3646353646354,57727.0528109029,2313.1856899488926,60040.23850085179
478,5,19000000,5120 2048 3072 2048,tree,9,902.3744999999999,11531.4755,100,4998,4.8336905255,3233.064833005894,6.85936799999999,3275.3976023976024,40922.97709923664,1523.8167938931297,42446.79389312977
479,5,19000000,5120 2048 3072 2048,tree,10,678.226,1263.0054,100,4999,4.9968276562,4613.685071574642,8.360583000000007,4609.7942057942055,85632.12807299147,1415.6880966461097,87047.81616963758
480,5,19000000,5120 2048 3072 2048,random,5,888.0438,1033.7004,100,4998.25,4.950899825,4805.813387423935,8.312785333333327,4673.026973026973,76222.92382703221,885.7405483174806,77108.66437534969
481,5,19000000,5120 2048 3072 2048,random,6,1046.4610000000002,907.9193333333334,100,4998.2,4.946354855,3702.877378435518,8.332678000000007,3414.4465534465535,67910.01780788436,1414.9935402772444,69325.0113481616
482,5,19000000,5120 2048 3072 2048,random,7,618.1218,916.8476,100,4998.5,4.932981681,4854.493951612903,7.126721000000006,4841.517482517483,53597.72211413748,3838.6835278858625,57436.40564202335
483,5,19000000,5120 2048 3072 2048,random,8,870.5178333333334,1668.622,100,4999.4,4.853448734166666,3332.289855072464,9.495288666666685,3378.4565434565434,70448.62990179246,256.16372501888605,70704.79362681134
484,5,19000000,5120 2048 3072 2048,random,9,1328.9885,6537.731500000001,100,4998,4.8322813665,4719.587476979742,9.496529999999998,4715.586413586414,45924.3447993448,191.91919191919192,46116.26399126399
485,5,19000000,5120 2048 3072 2048,random,10,448.59,13312.072666666667,100,5003.4,4.852990980833334,4981.683870967742,8.296230000000005,4809.334665334665,64224.006326502546,251.37532664007702,64475.38165314262
486,5,19500000,1024 2048 3072 2048,ring,5,601.5741666666667,888.8259999999999,100,4998.6,4.8549762585,2818.351046698873,8.244598666666679,3000.6673326673326,26376.909084668976,94.58763771150085,26471.496722380478
487,5,19500000,1024 2048 3072 2048,ring,6,723.1775999999999,916.5019999999998,100,4998.5,4.9681941774,4597.028846153846,7.182952000000012,4540.135864135864,25061.928934010153,640.843420538852,25702.772354549004
488,5,19500000,1024 2048 3072 2048,ring,7,547.2558,1365.0765999999999,100,4998.5,4.8947655868,4777.608080808081,6.690936000000013,4709.698301698301,25640.173019735063,1214.6912292897694,26854.86424902483
489,5,19500000,1024 2048 3072 2048,ring,8,968.1888333333333,992.3868333333334,100,4998,4.9272179540000005,3475.2321428571427,6.97467933333334,3248.075924075924,48523.15734900199,193.4675537889916,48716.62490279098
490,5,19500000,1024 2048 3072 2048,ring,9,654.5785999999999,1981.2431999999997,100,4999.5,4.9721806814,5053.170103092783,6.300844999999992,4878.014985014985,37370.93411996067,93.5299901671583,37464.464110127825
491,5,19500000,1024 2048 3072 2048,ring,10,880.2206666666666,848.9918333333331,100,4998,4.970630582333333,3339.8576779026216,6.58669666666666,3303.5204795204795,38979.47548460661,170.41567326630042,39149.89115787292
492,5,19500000,1024 2048 3072 2048,tree,5,745.4999999999999,1564.384,100,4998.75,4.9434507806,4772.885191347754,9.67956300000002,4492.377622377622,71557.39249614529,272.956998458112,71830.34949460339
493,5,19500000,1024 2048 3072 2048,tree,6,1167.3816000000002,1108.04,100,4998,4.9928544968,4027.5147928994083,12.92310333333334,3667.745254745255,49279.791546033586,1234.9353406678247,50514.726886701406
494,5,19500000,1024 2048 3072 2048,tree,7,534.1398333333333,6074.394499999999,100,5004.6,4.8942424068333334,3170.7332015810275,8.323530666666668,3069.834165834166,56964.75254354199,2397.102948784273,59361.85549232626
495,5,19500000,1024 2048 3072 2048,tree,8,842.7644999999999,845.9806666666665,100,4998.6,4.930013067166667,3404.7446393762184,7.6332160000000036,3160.5674325674327,57642.30629199351,897.8585377155529,58540.164829709065
496,5,19500000,1024 2048 3072 2048,tree,9,759.4494000000001,1040.307,100,4998.25,4.9861517946000005,4554.465804066544,7.226645000000001,4549.992007992008,51937.53807415831,1247.3703447995777,53184.908418957886
497,5,19500000,1024 2048 3072 2048,tree,10,462.4708333333333,5126.117333333334,100,4998.6,4.854018146666667,4013.3760984182777,6.683233999999987,3959.7842157842156,58977.07717351583,1315.338360851799,60292.41553436763
498,5,19500000,1024 2048 3072 2048,random,5,900.2258333333334,13302.507,100,5001.2,4.873894140666667,4743.721343873518,6.577031999999986,4763.093906093906,49056.75160103556,247.88799563973294,49304.6395966753
499,5,19500000,1024 2048 3072 2048,random,6,873.435,1333.9756666666667,100,4998.4,4.944983119500001,3700.1763341067285,7.156088666666668,3252.4205794205795,70433.4367483529,621.5010283403632,71054.93777669327
500,5,19500000,1024 2048 3072 2048,random,7,819.3385000000002,11656.902,100,4998.8,4.821334707,4528.909090909091,7.486198000000007,4609.304695304695,50231.689356657924,1197.8519343367218,51429.541290994646
501,5,19500000,1024 2048 3072 2048,random,8,1008.9521666666666,920.1736666666666,100,4998,4.936551210666667,3463.4288499025342,7.448618666666666,3269.4245754245753,47900.80513052874,1199.7490502248093,49100.55418075355
502,5,19500000,1024 2048 3072 2048,random,9,832.3489999999998,1187.1098333333332,100,4998.6,4.8981201704999995,3218.995789473684,8.753187999999989,3046.1278721278723,47171.22276879831,1216.7252283907237,48387.94799718904
503,5,19500000,1024 2048 3072 2048,random,10,717.4499999999999,4724.687166666667,100,5002.8,4.860714231833334,3355.3396226415093,7.6072213333333325,3180.3716283716285,33763.74473332648,1145.9596478607884,34909.70438118727
504,5,19500000,2048 2048 3072 2048,ring,5,629.2127142857142,857.0714285714286,100,4154.571428571428,4.436587681285714,3294.84406779661,8.174497333333345,3230.3826173826174,37885.22761837169,125.89137855284058,38011.11899692453
505,5,19500000,2048 2048 3072 2048,ring,6,1151.5878333333333,1049.6401666666668,100,4998,4.904253861,3317.997975708502,9.555356000000007,3083.4735264735264,43988.4318262029,153.2096780518411,44141.64150425474
506,5,19500000,2048 2048 3072 2048,ring,7,835.5268333333332,1016.7543333333333,100,4998.2,4.857666645666666,4675.62932790224,7.691975000000001,4678.302697302697,14553.139013452916,211.21076233183857,14764.349775784753
507,5,19500000,2048 2048 3072 2048,ring,8,575.8226666666667,5078.883833333333,100,5000.8,4.878414240333334,3283.9847826086957,8.285076666666665,3191.5854145854146,38301.57321775927,145.58236358052076,38447.15558133979
508,5,19500000,2048 2048 3072 2048,ring,9,740.4053333333333,893.0389999999999,100,4998.8,4.8981405963333335,3390.627680311891,7.399493999999992,3351.088911088911,13343.255655723762,153.4274536485797,13496.683109372343
509,5,19500000,2048 2048 3072 2048,ring,10,698.1410000000001,822.4718333333334,100,4999,4.992226527333333,3306.9397163120566,6.553413333333334,3369.22977022977,42959.43414261135,166.62206079143567,43126.05620340279
510,5,19500000,2048 2048 3072 2048,tree,5,759.5109999999999,1519.601,100,4998.75,4.993852122200001,5007.53195164076,7.014137000000011,4753.188811188811,59953.48837209302,615.1829965688144,60568.67136866184
511,5,19500000,2048 2048 3072 2048,tree,6,493.0726666666667,981.004,100,4998.8,4.962593222833333,3181.294117647059,7.62009600000001,3269.969030969031,40521.86815516145,1641.4894368685084,42163.357592029955
512,5,19500000,2048 2048 3072 2048,tree,7,611.6510000000001,1514.029,100,4999,4.992994337000001,4744.517757009346,9.824048999999976,4768.24975024975,60523.00359494284,1230.2379125095933,61753.24150745244
513,5,19500000,2048 2048 3072 2048,tree,8,1496.1551666666664,1081.4370000000001,100,4997.4,4.97350555,3565.772084805654,11.283503999999994,3258.777222777223,39611.90341711381,1357.5967240892403,40969.50014120305
514,5,19500000,2048 2048 3072 2048,tree,9,2610.9783333333335,5884.316833333333,100,4995.6,4.847698181166667,2902.0731319554848,7.876775999999998,3092.3486513486514,45068.424139953764,2648.8388944480866,47717.26303440185
515,5,19500000,2048 2048 3072 2048,tree,10,1167.0438333333334,1042.7738333333334,100,4997.8,4.888206098333333,3142.871794871795,11.170308666666664,3067.3236763236764,44487.18848718849,3266.2337662337663,47753.42225342225
516,5,19500000,2048 2048 3072 2048,random,5,455.27116666666666,906.5380000000001,100,4998.6,4.917478129,3389.4942748091603,7.506453333333341,3338.040959040959,69296.3962094487,1415.7155703119597,70712.11177976067
517,5,19500000,2048 2048 3072 2048,random,6,1030.0566,1377.7904,100,4998,4.9880813328,5021.355555555556,8.373496000000001,4780.191808191808,70280.1107156979,2265.9153815737445,72546.02609727165
518,5,19500000,2048 2048 3072 2048,random,7,1876.6726666666666,6561.625833333333,100,4998.8,4.849442447333334,4703.853159851301,6.232728999999996,4692.931068931069,65779.27587818645,1205.5154064646028,66984.79128465106
519,5,19500000,2048 2048 3072 2048,random,8,756.414,1513.7279999999998,100,4998.75,4.907328976,4587.79324055666,7.304354999999993,4609.62037962038,60131.543249281836,2206.35173954676,62337.8949888286
520,5,19500000,2048 2048 3072 2048,random,9,1540.2531666666666,930.2903333333333,100,4997,4.895904496333333,4302.650862068966,10.508789333333342,4022.107892107892,50604.210886682646,1106.9154399178365,51711.12632660048
521,5,19500000,2048 2048 3072 2048,random,10,710.0170000000002,829.1345,100,4123.666666666667,4.339484326833333,3146.5193798449613,7.618731999999996,2998.5154845154843,86622.11835538303,2269.7853125247566,88891.90366790778
522,5,19500000,5120 2048 3072 2048,ring,5,1241.6964,954.2221999999999,100,4998,4.9487876434,4515.1848906560635,7.898416999999998,4495.913086913087,24896.436075642476,676.175852594149,25572.611928236623
523,5,19500000,5120 2048 3072 2048,ring,6,544.8495,1306.6838333333333,100,4998.6,4.941403694666667,3435.8634615384617,6.577415999999989,3324.1668331668334,33810.15324879177,730.513445412863,34540.666694204636
524,5,19500000,5120 2048 3072 2048,ring,7,683.9043333333334,1033.2854999999997,100,4998.4,4.9198453815,3458.079207920792,8.038416666666661,3245.861138861139,24793.402311206664,114.48535339962376,24907.88766460629
525,5,19500000,5120 2048 3072 2048,ring,8,884.7215999999999,1240.5827999999997,100,4998.5,4.9224580984,4545.860640301318,6.9140679999999985,4503.106893106893,26988.813327431493,1295.6017866484246,28284.415114079915
526,5,19500000,5120 2048 3072 2048,ring,9,1226.4435,993.9431666666668,100,4997.6,4.8900133615,3848.529945553539,7.66550933333333,3792.5424575424577,33476.144955244636,144.73798557399843,33620.882940818636
527,5,19500000,5120 2048 3072 2048,ring,10,659.4815,1099.3895,100,4998.8,4.9211144755000005,3153.2681017612526,7.968474000000006,3237.4385614385615,15132.219738854252,187.19366349056975,15319.413402344822
