dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
632.9652381,1687.936875,49.99750012,4339.875,73.59523023,4230.426036,259.4818609,3880.61762,135.7850071,81.21383567,216.9988427
521.134375,1533.7625,50.0,4337.25,88.20009625,4248.790123,240.8806687,3967.053946,108.0935009,50.58775841,158.6812593
504.77,3617.973875,50.0,4334.625,4.470148962,3800.627273,252.507087,2402.671267,363.6202487,29990.3011,30353.92135
396.2825714,1301.640875,50.0,4279.0,94.81079417,3725.239464,229.4823798,3526.165834,1188.824525,46509.11821,47697.94274
743.340625,2337.814625,50.00250013,4327.625,83.30926597,3808.410609,212.603256,3559.148851,88.74322451,41.85049792,130.5937224
711.019375,1236.110125,50.0,4252.875,95.1662498,3718.944547,194.4094166,3413.4995,98.91553541,70.34852271,169.2640581
489.4861622,1815.858125,49.99750012,4344.5,71.51976927,3466.431818,260.7483145,3042.649618,145.5091376,84.59162168,230.1007593
538.142875,1366.324625,50.0,4312.0,96.15482134,3747.394687,212.3473657,3517.354645,133.0936217,73.04049159,206.1341133
483.2804286,1789.510125,50.0,4312.0,72.65263082,3770.558559,252.7471945,2280.450885,848.7280128,63917.63338,64766.36139
421.1914286,1307.030625,50.00250013,4272.75,103.7515423,3771.529412,242.6730002,3438.281718,1691.247611,59434.97652,61126.22413
870.783,1332.347625,50.0,4317.5,89.26466724,4682.673114,248.0979306,4360.012987,110.1749838,71.07366602,181.2486498
853.235375,1586.542125,49.9950005,4310.5,74.92458229,4574.418349,236.6728853,4300.486513,87.39615355,49.74467112,137.1408247
562.4123056,1795.233625,50.0,4255.125,83.08828259,3513.069892,232.8720835,2996.285106,126.7159451,58.5558405,185.2717856
620.3065,1768.295625,50.0,4305.875,101.4779471,4393.54223,247.3710952,4280.513487,109.82154,65.76812679,175.5896668
435.7275758,1979.344125,50.0,4314.875,71.04667479,4295.647436,243.460881,2265.918763,430.4684618,56781.78409,57212.25255
293.5786538,1276.351375,50.0,4262.125,68.67201658,5114.942593,257.1087872,5393.0,439.283147,67914.48331,68353.76645
728.35975,1256.7455,50.0,4306.125,77.92194389,4047.349624,226.694714,3708.568432,120.9058025,62.03855111,182.9443536
841.615625,1416.481,50.0,4275.5,71.10603807,5322.059041,273.2477123,4902.440559,154.1738513,53.85941779,208.0332691
444.9823243,1808.295125,49.99750012,4313.0,91.32777259,3956.228873,212.7467388,2706.78326,130.8960757,71.32813499,202.2242107
512.5485,1441.584,49.99750012,4363.25,61.88741451,3809.323636,220.7427967,3744.514486,105.4533027,63.36962359,168.8229263
383.5833478,1563.232,50.00250013,4286.125,121.5639442,3710.785714,252.7496765,2246.600457,1775.796785,50098.14689,51873.94368
381.7158,1242.910125,49.99750012,4286.125,87.4525344,4496.321839,247.4424032,5435.586207,512.8663158,49329.02042,49841.88674
727.8135,1762.71825,50.0,4343.0,67.05397814,3781.693015,271.3739827,3625.668332,97.74225571,53.52915723,151.2714129
766.50325,2706.882875,50.0,4295.0,99.10693206,3642.373214,235.7540459,3479.240759,70.41736962,39.07185995,109.4892296
421.2951667,1455.825375,50.0,4305.625,71.30935196,3937.348837,243.262145,3014.19666,114.6087428,65.28052039,179.8892632
562.773875,1258.53425,50.0,4256.75,86.26591172,4155.967391,218.1711656,3962.014985,134.175217,66.91495659,201.0901736
320.2450323,1345.413125,50.0,4277.375,81.18896808,3337.739726,265.608734,4866.133333,462.238282,43429.38418,43891.62246
399.6912683,1554.857875,50.0,4306.0,79.53321359,3650.819106,243.535062,3603.170829,535.6886435,64309.2273,64844.91595
725.93375,2439.286625,50.00250013,4253.625,79.30866301,3716.522907,228.3435031,3675.054945,141.4904735,75.24720637,216.7376799
489.9045,1462.143375,50.0,4264.875,66.30673583,4400.075099,242.9705608,4260.948052,127.3918605,60.01514084,187.4070013
456.1400811,1313.02675,49.99750012,4291.0,72.41150547,3819.059633,237.763465,2796.6804,155.0338342,80.59853226,235.6323665
887.670375,1438.321125,50.0,4254.875,93.84714964,3829.518367,214.0741173,3672.774226,86.08861747,33.09031234,119.1789298
297.524,1657.937625,50.0,4296.625,120.4540666,3532.032,236.883728,3485.843318,766.1133626,51078.66541,51844.77877
471.403,1815.371625,50.0,4333.625,69.23306296,3943.801902,247.276916,3740.280719,264.8918633,2706.493123,2971.384986
483.301,1850.86125,50.0,4251.875,68.96352776,3584.341732,207.4545585,3589.422577,108.3100918,55.94216241,164.2522542
946.9415,1387.58575,50.0,4288.625,96.33906628,3830.674699,270.4146108,3731.672328,104.5229951,60.45705055,164.9800456
427.8954722,1697.61025,50.0,4296.25,58.50497239,3945.780952,256.4347209,3266.528946,94.4855319,41.25305813,135.73859
863.844375,1674.191,50.0,4340.625,102.8105137,3658.292096,248.4016057,3542.152847,112.6943707,74.44330064,187.1376713
